temperature,humidity,label
21.9610,12.7116,Bật máy sưởi
22.0210,10.8730,Bật máy sưởi
22.0810,69.6342,Bật máy sưởi
22.1411,96.7491,Bật máy sưởi
22.2011,45.9869,Bật máy sưởi
22.2611,70.5654,Bật máy sưởi
22.3212,63.0423,Bật máy sưởi
22.3812,35.0871,Bật máy sưởi
22.4412,45.1591,Bật máy sưởi
22.5013,23.2314,Bật máy sưởi
22.5613,67.8679,Bật máy sưởi
22.6213,7.4550,Bật máy sưởi
22.6813,0.5526,Bật máy sưởi
22.7414,39.8154,Bật máy sưởi
22.8014,19.5311,Bật máy sưởi
22.8614,67.3014,Bật máy sưởi
22.9215,91.9547,Bật máy sưởi
22.9815,17.3767,Bật máy sưởi
23.0415,54.0710,Bật máy sưởi
23.1016,87.9006,Bật máy sưởi
23.1616,73.4256,Bật máy sưởi
23.2216,71.1422,Bật máy sưởi
23.2816,90.1375,Bật máy sưởi
23.3417,59.9553,Bật máy sưởi
23.4017,31.1347,Bật máy sưởi
23.4617,48.4044,Bật máy sưởi
23.5218,24.5042,Bật máy sưởi
23.5818,93.0023,Bật máy sưởi
23.6418,34.9416,Bật máy sưởi
23.7019,72.4509,Bật máy sưởi
23.7619,93.7068,Bật máy sưởi
23.8219,95.5095,Bật máy sưởi
23.8819,10.3237,Bật máy sưởi
23.9420,91.9663,Bật máy sưởi
24.0020,90.7666,Chế độ bình thường
24.0620,97.2971,Chế độ bình thường
24.1221,78.7231,Chế độ bình thường
24.1821,66.1808,Chế độ bình thường
24.2421,97.1085,Chế độ bình thường
24.3022,79.9200,Chế độ bình thường
24.3622,55.9366,Chế độ bình thường
24.4222,93.6380,Chế độ bình thường
24.4822,83.6696,Chế độ bình thường
24.5423,97.1234,Chế độ bình thường
24.6023,82.7028,Chế độ bình thường
24.6623,0.6394,Chế độ bình thường
24.7224,3.8097,Chế độ bình thường
24.7824,6.2386,Chế độ bình thường
24.8424,8.3477,Chế độ bình thường
24.9025,46.7514,Chế độ bình thường
24.9625,17.0706,Chế độ bình thường
25.0225,96.8549,Chế độ bình thường
25.0825,73.3048,Chế độ bình thường
25.1426,79.9719,Chế độ bình thường
25.2026,24.4923,Chế độ bình thường
25.2626,83.9250,Chế độ bình thường
25.3227,32.8674,Chế độ bình thường
25.3827,42.0661,Chế độ bình thường
25.4427,11.0156,Chế độ bình thường
25.5028,35.7681,Chế độ bình thường
25.5628,4.6200,Chế độ bình thường
25.6228,46.5250,Chế độ bình thường
25.6828,37.7986,Chế độ bình thường
25.7429,27.4927,Chế độ bình thường
25.8029,33.2073,Chế độ bình thường
25.8629,9.9918,Chế độ bình thường
25.9230,74.7658,Chế độ bình thường
25.9830,73.3930,Chế độ bình thường
26.0430,59.9480,Chế độ bình thường
26.1031,74.4465,Chế độ bình thường
26.1631,41.3680,Chế độ bình thường
26.2231,35.4539,Chế độ bình thường
26.2831,11.2113,Chế độ bình thường
26.3432,70.3404,Chế độ bình thường
26.4032,30.7130,Chế độ bình thường
26.4632,79.8785,Chế độ bình thường
26.5233,4.1919,Chế độ bình thường
26.5833,27.4392,Chế độ bình thường
26.6433,25.6868,Chế độ bình thường
26.7034,55.8711,Chế độ bình thường
26.7634,70.9076,Chế độ bình thường
26.8234,29.9742,Chế độ bình thường
26.8834,68.4458,Chế độ bình thường
26.9435,3.0173,Chế độ bình thường
27.0035,24.0256,Chế độ bình thường
27.0635,42.7805,Chế độ bình thường
27.1236,56.5020,Chế độ bình thường
27.1836,7.8088,Chế độ bình thường
27.2436,10.0987,Chế độ bình thường
27.3037,25.4259,Chế độ bình thường
27.3637,38.5046,Chế độ bình thường
27.4237,77.1243,Chế độ bình thường
27.4837,20.2489,Chế độ bình thường
27.5438,36.3323,Chế độ bình thường
27.6038,88.3259,Chế độ bình thường
27.6638,12.1118,Chế độ bình thường
27.7239,14.2565,Chế độ bình thường
27.7839,94.0066,Chế độ bình thường
27.8439,10.3868,Chế độ bình thường
27.9040,69.8944,Chế độ bình thường
27.9640,9.5998,Chế độ bình thường
28.0240,46.3980,Chế độ bình thường
28.0840,20.0434,Chế độ bình thường
28.1441,69.8602,Chế độ bình thường
28.2041,30.0295,Chế độ bình thường
28.2641,65.8203,Chế độ bình thường
28.3242,60.7567,Chế độ bình thường
28.3842,30.1394,Chế độ bình thường
28.4442,54.7736,Chế độ bình thường
28.5043,96.2560,Chế độ bình thường
28.5643,73.4243,Chế độ bình thường
28.6243,9.4195,Chế độ bình thường
28.6843,43.7841,Chế độ bình thường
28.7444,68.1913,Chế độ bình thường
28.8044,45.3477,Chế độ bình thường
28.8644,74.2547,Chế độ bình thường
28.9245,51.5352,Chế độ bình thường
28.9845,33.5291,Chế độ bình thường
29.0445,50.2600,Chế độ bình thường
29.1046,23.8332,Chế độ bình thường
29.1646,21.4631,Chế độ bình thường
29.2246,16.7554,Chế độ bình thường
29.2846,40.7099,Chế độ bình thường
29.3447,89.1840,Chế độ bình thường
29.4047,76.2540,Chế độ bình thường
29.4647,75.8018,Chế độ bình thường
29.5248,45.9616,Chế độ bình thường
29.5848,67.9789,Chế độ bình thường
29.6448,95.7704,Chế độ bình thường
29.7049,97.6325,Chế độ bình thường
29.7649,49.7023,Chế độ bình thường
29.8249,13.2895,Chế độ bình thường
29.8849,94.4069,Chế độ bình thường
29.9450,92.6852,Chế độ bình thường
30.0050,2.4744,Chế độ bình thường
30.0650,96.0723,Chế độ bình thường
30.1251,6.2982,Chế độ bình thường
30.1851,60.3943,Chế độ bình thường
30.2451,13.3068,Chế độ bình thường
30.3052,39.9062,Chế độ bình thường
30.3652,29.5732,Chế độ bình thường
30.4252,42.0839,Chế độ bình thường
30.4852,81.1623,Chế độ bình thường
30.5453,60.7850,Chế độ bình thường
30.6053,58.0751,Chế độ bình thường
30.6653,9.5999,Chế độ bình thường
30.7254,2.0395,Chế độ bình thường
30.7854,6.8867,Chế độ bình thường
30.8454,95.7821,Chế độ bình thường
30.9055,68.8325,Chế độ bình thường
30.9655,53.6690,Chế độ bình thường
31.0255,9.2221,Chế độ bình thường
31.0855,68.6050,Chế độ bình thường
31.1456,75.8509,Chế độ bình thường
31.2056,65.7896,Chế độ bình thường
31.2656,20.6051,Chế độ bình thường
31.3257,68.8282,Chế độ bình thường
31.3857,30.7564,Chế độ bình thường
31.4457,63.7409,Chế độ bình thường
31.5058,11.2271,Chế độ bình thường
31.5658,58.3624,Chế độ bình thường
31.6258,15.8822,Chế độ bình thường
31.6858,21.6650,Chế độ bình thường
31.7459,91.9944,Chế độ bình thường
31.8059,68.8444,Chế độ bình thường
31.8659,31.9578,Chế độ bình thường
31.9260,32.4822,Chế độ bình thường
31.9860,60.2644,Chế độ bình thường
32.0460,98.0744,Chế độ bình thường
32.1061,77.8845,Chế độ bình thường
32.1661,85.0657,Chế độ bình thường
32.2261,48.6278,Chế độ bình thường
32.2861,0.2003,Chế độ bình thường
32.3462,37.3812,Chế độ bình thường
32.4062,61.0941,Chế độ bình thường
32.4662,43.2880,Chế độ bình thường
32.5263,88.9114,Chế độ bình thường
32.5863,66.3393,Chế độ bình thường
32.6463,93.4858,Chế độ bình thường
32.7064,71.6180,Chế độ bình thường
32.7664,60.0401,Chế độ bình thường
32.8264,80.6547,Chế độ bình thường
32.8864,95.9596,Chế độ bình thường
32.9465,39.8189,Chế độ bình thường
33.0065,71.0675,Bật điều hòa
33.0665,71.9271,Bật điều hòa
33.1266,88.9985,Bật máy hút ẩm
33.1866,54.1725,Bật điều hòa
33.2466,28.3328,Bật điều hòa
33.3067,72.2251,Bật điều hòa
33.3667,49.8610,Bật điều hòa
33.4267,53.5895,Bật điều hòa
33.4867,59.7635,Bật điều hòa
33.5468,51.4297,Bật điều hòa
33.6068,72.1462,Bật điều hòa
33.6668,43.6279,Bật điều hòa
33.7269,38.2152,Bật điều hòa
33.7869,89.6024,Bật máy hút ẩm
33.8469,85.6041,Bật máy hút ẩm
33.9070,33.8432,Bật điều hòa
33.9670,48.2442,Bật điều hòa
34.0270,50.0394,Bật điều hòa
34.0870,85.4980,Bật máy hút ẩm
34.1471,79.9642,Bật điều hòa
34.2071,56.2940,Bật điều hòa
34.2671,11.5548,Bật điều hòa
34.3272,82.4961,Bật máy hút ẩm
34.3872,18.3117,Bật điều hòa
34.4472,8.4134,Bật điều hòa
34.5073,68.0615,Bật điều hòa
34.5673,54.4972,Bật điều hòa
34.6273,18.7240,Bật điều hòa
34.6873,76.2662,Bật điều hòa
34.7474,46.1188,Bật điều hòa
34.8074,28.4700,Bật điều hòa
34.8674,21.5960,Bật điều hòa
34.9275,31.0477,Bật điều hòa
34.9875,95.3611,Bật máy hút ẩm
35.0475,66.0283,Bật điều hòa
35.1076,17.5661,Bật điều hòa
35.1676,26.6221,Bật điều hòa
35.2276,23.0189,Bật điều hòa
35.2876,98.9361,Bật máy hút ẩm
35.3477,85.1697,Bật máy hút ẩm
35.4077,32.8964,Bật điều hòa
35.4677,85.7915,Bật máy hút ẩm
35.5278,80.9039,Bật máy hút ẩm
35.5878,7.7400,Bật điều hòa
35.6478,42.0700,Bật điều hòa
35.7079,23.3250,Bật điều hòa
35.7679,14.5664,Bật điều hòa
35.8279,68.5447,Bật điều hòa
35.8879,99.9586,Bật máy hút ẩm
35.9480,64.0022,Bật điều hòa
36.0080,0.8939,Bật điều hòa
36.0680,84.0574,Bật máy hút ẩm
36.1281,60.1055,Bật điều hòa
36.1881,55.5077,Bật điều hòa
36.2481,87.0881,Bật máy hút ẩm
36.3082,47.3687,Bật điều hòa
36.3682,91.4215,Bật máy hút ẩm
36.4282,79.9925,Bật điều hòa
36.4882,72.4740,Bật điều hòa
36.5483,48.2565,Bật điều hòa
36.6083,40.2079,Bật điều hòa
36.6683,54.3906,Bật điều hòa
36.7284,83.1512,Bật máy hút ẩm
36.7884,28.4064,Bật điều hòa
36.8484,64.7264,Bật điều hòa
36.9085,93.2766,Bật máy hút ẩm
36.9685,75.8282,Bật điều hòa
37.0285,70.2067,Bật điều hòa
37.0885,12.0762,Bật điều hòa
37.1486,50.5004,Bật điều hòa
37.2086,40.9395,Bật điều hòa
37.2686,24.2728,Bật điều hòa
37.3287,20.1401,Bật điều hòa
37.3887,10.2108,Bật điều hòa
37.4487,94.1648,Bật máy hút ẩm
37.5088,19.7933,Bật điều hòa
37.5688,55.6980,Bật điều hòa
37.6288,25.9611,Bật điều hòa
37.6888,52.5071,Bật điều hòa
37.7489,35.9626,Bật điều hòa
37.8089,39.4248,Bật điều hòa
37.8689,73.8332,Bật điều hòa
37.9290,54.0516,Bật điều hòa
37.9890,17.0768,Bật điều hòa
38.0490,23.8012,Bật điều hòa
38.1091,90.8021,Bật máy hút ẩm
38.1691,82.9887,Bật máy hút ẩm
38.2291,73.1489,Bật điều hòa
38.2891,43.8566,Bật điều hòa
38.3492,43.7245,Bật điều hòa
38.4092,82.1973,Bật máy hút ẩm
38.4692,42.8020,Bật điều hòa
38.5293,84.0026,Bật máy hút ẩm
38.5893,5.6677,Bật điều hòa
38.6493,38.7280,Bật điều hòa
38.7094,0.9412,Bật điều hòa
38.7694,3.3416,Bật điều hòa
38.8294,37.7127,Bật điều hòa
38.8894,60.0159,Bật điều hòa
38.9495,85.8267,Bật máy hút ẩm
39.0095,20.9871,Bật điều hòa
39.0695,55.7186,Bật điều hòa
39.1296,83.1375,Bật máy hút ẩm
39.1896,95.2649,Bật máy hút ẩm
39.2496,75.9213,Bật điều hòa
39.3097,34.8916,Bật điều hòa
39.3697,95.2676,Bật máy hút ẩm
39.4297,61.2905,Bật điều hòa
39.4897,40.5951,Bật điều hòa
39.5498,75.7154,Bật điều hòa
39.6098,5.5377,Bật điều hòa
39.6698,72.8879,Bật điều hòa
39.7299,37.1639,Bật điều hòa
39.7899,26.5661,Bật điều hòa
39.8499,2.4314,Bật điều hòa
39.9100,5.5907,Bật điều hòa
39.9700,67.5963,Bật điều hòa
40.0300,50.4883,Bật điều hòa
40.0900,33.9174,Bật điều hòa
40.1501,28.1149,Bật điều hòa
40.2101,13.4019,Bật điều hòa
40.2701,62.4926,Bật điều hòa
40.3302,55.3448,Bật điều hòa
40.3902,41.7895,Bật điều hòa
40.4502,40.7350,Bật điều hòa
40.5103,96.7796,Bật máy hút ẩm
40.5703,29.6292,Bật điều hòa
40.6303,46.8975,Bật điều hòa
40.6903,81.6663,Bật máy hút ẩm
40.7504,33.9035,Bật điều hòa
40.8104,33.0815,Bật điều hòa
40.8704,48.1401,Bật điều hòa
40.9305,55.0967,Bật điều hòa
40.9905,69.3406,Bật điều hòa
41.0505,54.0996,Bật điều hòa
41.1106,13.2132,Bật điều hòa
41.1706,61.2671,Bật điều hòa
41.2306,8.5488,Bật điều hòa
41.2906,30.6158,Bật điều hòa
41.3507,28.1180,Bật điều hòa
41.4107,75.8768,Bật điều hòa
41.4707,23.0744,Bật điều hòa
41.5308,95.3145,Bật máy hút ẩm
41.5908,5.2231,Bật điều hòa
41.6508,74.8322,Bật điều hòa
41.7109,86.5573,Bật máy hút ẩm
41.7709,22.0980,Bật điều hòa
41.8309,2.9197,Bật điều hòa
41.8909,84.6138,Bật máy hút ẩm
41.9510,41.8915,Bật điều hòa
42.0110,71.7017,Bật điều hòa
42.0710,92.7480,Bật máy hút ẩm
42.1311,89.7263,Bật máy hút ẩm
42.1911,12.9154,Bật điều hòa
42.2511,95.5211,Bật máy hút ẩm
42.3112,95.3160,Bật máy hút ẩm
42.3712,22.4414,Bật điều hòa
42.4312,29.6099,Bật điều hòa
42.4912,4.1938,Bật điều hòa
42.5513,13.5463,Bật điều hòa
42.6113,27.7535,Bật điều hòa
42.6713,30.0854,Bật điều hòa
42.7314,81.8085,Bật máy hút ẩm
42.7914,73.5829,Bật điều hòa
42.8514,36.9453,Bật điều hòa
42.9115,97.3885,Bật máy hút ẩm
42.9715,1.3266,Bật điều hòa
43.0315,41.0000,Bật điều hòa
43.0915,95.8863,Bật máy hút ẩm
43.1516,58.5397,Bật điều hòa
43.2116,57.7962,Bật điều hòa
43.2716,46.2332,Bật điều hòa
43.3317,59.8229,Bật điều hòa
43.3917,51.3496,Bật điều hòa
43.4517,40.0583,Bật điều hòa
43.5118,84.0523,Bật máy hút ẩm
43.5718,52.5404,Bật điều hòa
43.6318,0.9811,Bật điều hòa
43.6918,21.7048,Bật điều hòa
43.7519,96.8021,Bật máy hút ẩm
43.8119,11.7990,Bật điều hòa
43.8719,87.5562,Bật máy hút ẩm
43.9320,12.2535,Bật điều hòa
43.9920,58.6164,Bật điều hòa
44.0520,83.7817,Bật máy hút ẩm
44.1121,38.2187,Bật điều hòa
44.1721,90.4660,Bật máy hút ẩm
44.2321,63.7500,Bật điều hòa
44.2921,44.4011,Bật điều hòa
44.3522,80.7515,Bật máy hút ẩm
44.4122,25.0815,Bật điều hòa
44.4722,3.4922,Bật điều hòa
44.5323,66.1520,Bật điều hòa
44.5923,72.6660,Bật điều hòa
44.6523,59.4033,Bật điều hòa
44.7124,68.1894,Bật điều hòa
44.7724,37.0851,Bật điều hòa
44.8324,65.7556,Bật điều hòa
44.8924,3.7639,Bật điều hòa
44.9525,1.3143,Bật điều hòa
45.0125,21.7962,Bật điều hòa
45.0725,77.9714,Bật điều hòa
45.1326,75.9366,Bật điều hòa
45.1926,31.0314,Bật điều hòa
45.2526,21.2979,Bật điều hòa
45.3127,51.4117,Bật điều hòa
45.3727,71.8114,Bật điều hòa
45.4327,6.1551,Bật điều hòa
45.4927,90.1018,Bật máy hút ẩm
45.5528,5.9648,Bật điều hòa
45.6128,65.8290,Bật điều hòa
45.6728,76.8141,Bật điều hòa
45.7329,4.0756,Bật điều hòa
45.7929,11.7002,Bật điều hòa
45.8529,91.2452,Bật máy hút ẩm
45.9130,46.8949,Bật điều hòa
45.9730,81.8670,Bật máy hút ẩm
46.0330,78.2112,Bật điều hòa
46.0930,39.1219,Bật điều hòa
46.1531,14.6725,Bật điều hòa
46.2131,73.7171,Bật điều hòa
46.2731,37.4274,Bật điều hòa
46.3332,13.2681,Bật điều hòa
46.3932,95.1906,Bật máy hút ẩm
46.4532,1.3121,Bật điều hòa
46.5133,49.4950,Bật điều hòa
46.5733,52.7530,Bật điều hòa
46.6333,36.8189,Bật điều hòa
46.6933,35.6490,Bật điều hòa
46.7534,52.3006,Bật điều hòa
46.8134,1.4819,Bật điều hòa
46.8734,88.4722,Bật máy hút ẩm
46.9335,18.2849,Bật điều hòa
46.9935,9.9387,Bật điều hòa
47.0535,29.7203,Bật điều hòa
47.1136,69.0344,Bật điều hòa
47.1736,38.9254,Bật điều hòa
47.2336,41.7020,Bật điều hòa
47.2936,14.7328,Bật điều hòa
47.3537,47.5763,Bật điều hòa
47.4137,29.5974,Bật điều hòa
47.4737,92.2211,Bật máy hút ẩm
47.5338,14.4769,Bật điều hòa
47.5938,75.3780,Bật điều hòa
47.6538,2.3488,Bật điều hòa
47.7139,73.9218,Bật điều hòa
47.7739,78.8791,Bật điều hòa
47.8339,38.3438,Bật điều hòa
47.8939,32.8827,Bật điều hòa
47.9540,20.6024,Bật điều hòa
48.0140,74.2092,Bật điều hòa
48.0740,25.1745,Bật điều hòa
48.1341,48.8304,Bật điều hòa
48.1941,16.8677,Bật điều hòa
48.2541,76.4261,Bật điều hòa
48.3142,65.9849,Bật điều hòa
48.3742,54.2485,Bật điều hòa
48.4342,90.3610,Bật máy hút ẩm
48.4942,99.0202,Bật máy hút ẩm
48.5543,57.5155,Bật điều hòa
48.6143,21.6550,Bật điều hòa
48.6743,50.9723,Bật điều hòa
48.7344,55.9007,Bật điều hòa
48.7944,28.2933,Bật điều hòa
48.8544,48.3149,Bật điều hòa
48.9145,0.0492,Bật điều hòa
48.9745,6.1628,Bật điều hòa
49.0345,70.0626,Bật điều hòa
49.0945,16.2832,Bật điều hòa
49.1546,6.0925,Bật điều hòa
49.2146,3.8291,Bật điều hòa
49.2746,66.6285,Bật điều hòa
49.3347,46.2771,Bật điều hòa
49.3947,60.2565,Bật điều hòa
49.4547,16.6393,Bật điều hòa
49.5148,26.9718,Bật điều hòa
49.5748,64.5702,Bật điều hòa
49.6348,43.3249,Bật điều hòa
49.6948,94.5028,Bật máy hút ẩm
49.7549,6.2387,Bật điều hòa
49.8149,39.1577,Bật điều hòa
49.8749,95.1870,Bật máy hút ẩm
49.9350,68.7850,Bật điều hòa
49.9950,91.3901,Bật máy hút ẩm
50.0550,4.0087,Bật điều hòa
50.1151,76.2757,Bật điều hòa
50.1751,80.3056,Bật máy hút ẩm
50.2351,47.5410,Bật điều hòa
50.2951,24.0657,Bật điều hòa
50.3552,51.5906,Bật điều hòa
50.4152,56.4315,Bật điều hòa
50.4752,2.8692,Bật điều hòa
50.5353,57.9518,Bật điều hòa
50.5953,19.8562,Bật điều hòa
50.6553,5.3703,Bật điều hòa
50.7154,58.4245,Bật điều hòa
50.7754,53.9630,Bật điều hòa
50.8354,77.7705,Bật điều hòa
50.8954,98.3281,Bật máy hút ẩm
50.9555,63.8064,Bật điều hòa
51.0155,34.5977,Bật điều hòa
51.0755,61.5843,Bật điều hòa
51.1356,96.4345,Bật máy hút ẩm
51.1956,49.8203,Bật điều hòa
51.2556,92.2945,Bật máy hút ẩm
51.3157,56.2965,Bật điều hòa
51.3757,10.8951,Bật điều hòa
51.4357,39.6205,Bật điều hòa
51.4957,66.9950,Bật điều hòa
51.5558,61.5345,Bật điều hòa
51.6158,32.8508,Bật điều hòa
51.6758,91.3482,Bật máy hút ẩm
51.7359,69.8889,Bật điều hòa
51.7959,3.3464,Bật điều hòa
51.8559,41.3503,Bật điều hòa
51.9160,25.1595,Bật điều hòa
51.9760,59.1427,Bật điều hòa
52.0360,96.2043,Bật máy hút ẩm
52.0960,59.3228,Bật điều hòa
52.1561,83.0455,Bật máy hút ẩm
52.2161,70.5708,Bật điều hòa
52.2761,94.8108,Bật máy hút ẩm
52.3362,63.1106,Bật điều hòa
52.3962,62.1317,Bật điều hòa
52.4562,21.1175,Bật điều hòa
52.5163,87.5772,Bật máy hút ẩm
52.5763,95.0355,Bật máy hút ẩm
52.6363,73.8922,Bật điều hòa
52.6963,17.4320,Bật điều hòa
52.7564,62.2847,Bật điều hòa
52.8164,13.5974,Bật điều hòa
52.8764,63.0165,Bật điều hòa
52.9365,99.4541,Bật máy hút ẩm
52.9965,98.0416,Bật máy hút ẩm
53.0565,38.5330,Bật điều hòa
53.1166,13.3305,Bật điều hòa
53.1766,28.8431,Bật điều hòa
53.2366,69.2862,Bật điều hòa
53.2966,89.8805,Bật máy hút ẩm
53.3567,71.1845,Bật điều hòa
53.4167,62.1871,Bật điều hòa
53.4767,62.8747,Bật điều hòa
53.5368,22.0064,Bật điều hòa
53.5968,12.2766,Bật điều hòa
53.6568,98.1359,Bật máy hút ẩm
53.7169,11.1867,Bật điều hòa
53.7769,84.9940,Bật máy hút ẩm
53.8369,91.2452,Bật máy hút ẩm
53.8969,87.0793,Bật máy hút ẩm
53.9570,38.1876,Bật điều hòa
54.0170,65.8357,Bật điều hòa
54.0770,29.4566,Bật điều hòa
54.1371,49.6696,Bật điều hòa
54.1971,3.3931,Bật điều hòa
54.2571,44.3641,Bật điều hòa
54.3172,85.2712,Bật máy hút ẩm
54.3772,91.7482,Bật máy hút ẩm
54.4372,11.4448,Bật điều hòa
54.4972,25.8637,Bật điều hòa
54.5573,84.3370,Bật máy hút ẩm
54.6173,82.5197,Bật máy hút ẩm
54.6773,78.1207,Bật điều hòa
54.7374,84.8421,Bật máy hút ẩm
54.7974,47.5132,Bật điều hòa
54.8574,41.1269,Bật điều hòa
54.9175,28.1832,Bật điều hòa
54.9775,41.1455,Bật điều hòa
55.0375,71.8447,Bật điều hòa
55.0975,15.8764,Bật điều hòa
55.1576,59.1818,Bật điều hòa
55.2176,34.7251,Bật điều hòa
55.2776,36.2705,Bật điều hòa
55.3377,0.2078,Bật điều hòa
